DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2005-0045-POL,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,POL,Poland,Eastern Europe,Europe,"Stuposiany village (Ustrzyki Dolne district, Podkarpackie province)",,Cold wave,No,No,No,,,Kph,,,,2005,2.0,,2005,2.0,,,,,,,,,,,,,66.7310579862028,"[{""adm2_code"":24495,""adm2_name"":""Ustrzyki Dolne""}]",2005-02-09,2023-09-25
2005-0045-ROU,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,ROU,Romania,Eastern Europe,Europe,"Constanta, Iasi, Buzau, Mehedinti provinces",,Cold wave,No,No,No,,,Kph,,,,2005,1.0,,2005,2.0,,3.0,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":2456,""adm1_name"":""Buzau""},{""adm1_code"":2460,""adm1_name"":""Constanta""},{""adm1_code"":2470,""adm1_name"":""Iasi""},{""adm1_code"":2472,""adm1_name"":""Mehedinti""}]",2005-02-07,2023-09-25
2005-0045-RUS,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,RUS,Russian Federation,Eastern Europe,Europe,Tyva Rep. province,,Cold wave,No,No,No,,,Kph,,,,2005,2.0,,2005,2.0,,,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":2567,""adm1_name"":""Tyva Rep.""}]",2005-02-09,2023-09-25
2005-0045-SCG,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,SCG,Serbia Montenegro,Southern Europe,Europe,"Tutin, Raska, Novi Pazar towns (Raski province), Prijepolje, Sjenica towns (Zlatiborski province), Savnik, Zabljak, Pluzine, Kolasin, Bijelo Polje, Cetinje, Niksic, Mojkovac, Berane, Rozaj, Pljevlja, Andrijevica, Plav, Bar provinces (Serbia)",,Cold wave,No,No,No,,,Kph,,,,2005,1.0,,2005,3.0,,,,8750.0,,8750.0,,,,,,,66.7310579862028,"[{""adm1_code"":25350,""adm1_name"":""Andrijevica""},{""adm1_code"":25351,""adm1_name"":""Bar""},{""adm1_code"":25352,""adm1_name"":""Berane""},{""adm1_code"":25353,""adm1_name"":""Bijelo Polje""},{""adm1_code"":25355,""adm1_name"":""Cetinje""},{""adm1_code"":25358,""adm1_name"":""Kolasin""},{""adm1_code"":25360,""adm1_name"":""Mojkovac""},{""adm1_code"":25361,""adm1_name"":""Niksic""},{""adm1_code"":25362,""adm1_name"":""Plav""},{""adm1_code"":25363,""adm1_name"":""Pljevlja""},{""adm1_code"":25364,""adm1_name"":""Pluzine""},{""adm1_code"":25366,""adm1_name"":""Rozaj""},{""adm1_code"":25367,""adm1_name"":""Savnik""},{""adm1_code"":25370,""adm1_name"":""Zabljak""},{""adm1_code"":25391,""adm1_name"":""Raski""},{""adm1_code"":25400,""adm1_name"":""Zlatiborski""}]",2005-03-22,2023-09-25
2005-0045-TUR,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,TUR,Türkiye,Western Asia,Asia,"Artvin, Bartin, Bolu, Giresun, Istanbul, Kastamonu, Kirklareli, Kocaeli, Ordu, Rize, Sakarya, Samsun, Sinop, Trabzon, Zonguldak provinces",Snowstorm,Transport accident,No,No,No,,,Kph,,,,2005,1.0,1.0,2005,4.0,1.0,2.0,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":3026,""adm1_name"":""Artvin""},{""adm1_code"":3029,""adm1_name"":""Bartin""},{""adm1_code"":3035,""adm1_name"":""Bolu""},{""adm1_code"":3049,""adm1_name"":""Giresun""},{""adm1_code"":3056,""adm1_name"":""Istanbul""},{""adm1_code"":3062,""adm1_name"":""Kastamonu""},{""adm1_code"":3066,""adm1_name"":""Kirklareli""},{""adm1_code"":3068,""adm1_name"":""Kocaeli""},{""adm1_code"":3078,""adm1_name"":""Ordu""},{""adm1_code"":3080,""adm1_name"":""Rize""},{""adm1_code"":3081,""adm1_name"":""Sakarya""},{""adm1_code"":3082,""adm1_name"":""Samsun""},{""adm1_code"":3085,""adm1_name"":""Sinop""},{""adm1_code"":3090,""adm1_name"":""Trabzon""},{""adm1_code"":3096,""adm1_name"":""Zonguldak""}]",2014-11-20,2023-09-25
2005-0048-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ernest,MDG,Madagascar,Sub-Saharan Africa,Africa,"Tulear town (Toliary-II district, Atsimo Andrefana province) Tsihombe, Ambovombe districts (Androy province)",,,No,No,No,,100.0,Kph,,,,2005,1.0,22.0,2005,1.0,23.0,78.0,8.0,,7977.0,7985.0,,,,,,,66.7310579862028,"[{""adm2_code"":154531,""adm2_name"":""Ambovombe-Androy""},{""adm2_code"":154534,""adm2_name"":""Tsihombe""},{""adm2_code"":154546,""adm2_name"":""Toliary-II""}]",2005-02-04,2023-09-25
2005-0055-ARG,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,ARG,Argentina,Latin America and the Caribbean,Americas,"Buenos Aires D.f., Buenos Aires provinces",,,No,No,No,,90.0,Kph,,,,2005,1.0,30.0,2005,1.0,30.0,11.0,52.0,,200.0,252.0,,,,,,,66.7310579862028,"[{""adm1_code"":429,""adm1_name"":""Buenos Aires""},{""adm1_code"":430,""adm1_name"":""Buenos Aires D.f.""}]",2005-03-10,2023-09-25
2005-0068-AUS,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,AUS,Australia,Australia and New Zealand,Oceania,"Narrabri, Jerilderie, Wagga Wagga, Griffith, Bega Valley, Eurobodalla, Shoalhaven, Campbelltown districts (New South Wales province)",,,No,No,No,,124.0,Kph,,,,2005,1.0,21.0,2005,1.0,21.0,,,600.0,,600.0,,,,,27000.0,40461.0,66.7310579862028,"[{""adm2_code"":4952,""adm2_name"":""Bega Valley (A)""},{""adm2_code"":4971,""adm2_name"":""Campbelltown (C)""},{""adm2_code"":4997,""adm2_name"":""Eurobodalla (A)""},{""adm2_code"":5010,""adm2_name"":""Griffith (C)""},{""adm2_code"":5026,""adm2_name"":""Jerilderie (A)""},{""adm2_code"":5056,""adm2_name"":""Narrabri (A)""},{""adm2_code"":5081,""adm2_name"":""Shoalhaven (C)""},{""adm2_code"":5099,""adm2_name"":""Wagga Wagga (C)""}]",2005-03-10,2023-09-25
2005-0069-LVA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,LVA,Latvia,Northern Europe,Europe,"Aizkraukles, Aluksnes, Balvu, Bauskas, Cesu, Daugavpils, Dobeles, Gulbenes, Jekabpils, Jelgavas, Kraslavas, Kuldigas, Liepajas, Limbazu, Ludzas, Madonas, Ogres, Preilu, Rezeknes, Rigas, Saldus, Talsu, Tukuma, Valkas, Valmieras, Ventspils provinces",,,No,No,Yes,,144.0,Kph,,,,2005,1.0,9.0,2005,1.0,9.0,,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":1771,""adm1_name"":""Aizkraukles""},{""adm1_code"":1772,""adm1_name"":""Aluksnes""},{""adm1_code"":1773,""adm1_name"":""Balvu""},{""adm1_code"":1774,""adm1_name"":""Bauskas""},{""adm1_code"":1775,""adm1_name"":""Cesu""},{""adm1_code"":1776,""adm1_name"":""Daugavpils""},{""adm1_code"":1777,""adm1_name"":""Dobeles""},{""adm1_code"":1778,""adm1_name"":""Gulbenes""},{""adm1_code"":1779,""adm1_name"":""Jekabpils""},{""adm1_code"":1780,""adm1_name"":""Jelgavas""},{""adm1_code"":1781,""adm1_name"":""Kraslavas""},{""adm1_code"":1782,""adm1_name"":""Kuldigas""},{""adm1_code"":1783,""adm1_name"":""Liepajas""},{""adm1_code"":1784,""adm1_name"":""Limbazu""},{""adm1_code"":1785,""adm1_name"":""Ludzas""},{""adm1_code"":1786,""adm1_name"":""Madonas""},{""adm1_code"":1787,""adm1_name"":""Ogres""},{""adm1_code"":1788,""adm1_name"":""Preilu""},{""adm1_code"":1789,""adm1_name"":""Rezeknes""},{""adm1_code"":1790,""adm1_name"":""Rigas""},{""adm1_code"":1791,""adm1_name"":""Saldus""},{""adm1_code"":1792,""adm1_name"":""Talsu""},{""adm1_code"":1793,""adm1_name"":""Tukuma""},{""adm1_code"":1794,""adm1_name"":""Valkas""},{""adm1_code"":1795,""adm1_name"":""Valmieras""},{""adm1_code"":1796,""adm1_name"":""Ventspils""}]",2005-03-10,2023-09-25
2005-0078-DZA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,DZA,Algeria,Northern Africa,Africa,"Annaba, Alger, Jijel, Tizi Ouzou provinces",,,No,No,No,,,Kph,,,,2005,2.0,,2005,2.0,,10.0,5.0,,,5.0,,,,,,,66.7310579862028,"[{""adm1_code"":344,""adm1_name"":""Alger""},{""adm1_code"":345,""adm1_name"":""Annaba""},{""adm1_code"":363,""adm1_name"":""Jijel""},{""adm1_code"":387,""adm1_name"":""Tizi Ouzou""}]",2005-03-28,2023-09-25
2005-0084-IRN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Gilan province,,,No,No,No,,,Kph,,,,2005,2.0,13.0,2005,2.0,13.0,,,8000.0,,8000.0,,,,,,,66.7310579862028,"[{""adm1_code"":1545,""adm1_name"":""Gilan""}]",2005-03-28,2023-09-25
2005-0102-COK,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Percy,COK,Cook Islands,Polynesia,Oceania,"Pukapuka, Nassau islands",,,No,No,Yes,,249.0,Kph,,,,2005,2.0,28.0,2005,2.0,28.0,,8.0,600.0,,608.0,,,,,,,66.7310579862028,"[{""adm1_code"":980,""adm1_name"":""Administrative unit not available""}]",2005-03-18,2023-09-25
2005-0102-TKL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Percy,TKL,Tokelau,Polynesia,Oceania,"Nukunonu, Atafu, Fakaofo islands (Tokelau province)",,,No,No,No,,249.0,Kph,,,,2005,2.0,28.0,2005,2.0,28.0,,1.0,,25.0,26.0,,,,,,,66.7310579862028,"[{""adm1_code"":2975,""adm1_name"":""Administrative unit not available""}]",2005-03-14,2023-09-25
2005-0120-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Roke (Auring/02W),PHL,Philippines,South-eastern Asia,Asia,Leyte district (Region VIII (Eastern Visayas) province),,,No,No,No,,120.0,Kph,,,,2005,3.0,15.0,2005,3.0,17.0,18.0,,11.0,,11.0,,,,,,,66.7310579862028,"[{""adm2_code"":24258,""adm2_name"":""Leyte""}]",2006-05-04,2023-09-25
2005-0123-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,Yunnan Sheng province,,Cold wave,No,No,No,,,Kph,,,,2005,3.0,3.0,2005,3.0,12.0,36.0,,8000000.0,,8000000.0,,,,,300000.0,449566.0,66.7310579862028,"[{""adm1_code"":929,""adm1_name"":""Yunnan Sheng""}]",2005-04-01,2023-09-25
2005-0130-BGD,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,BGD,Bangladesh,Southern Asia,Asia,"Gaibandha, Rangpur districts (Rangpur province), Chandpur district (Chittagong province), Habiganj district (Sylhet province), Faridpur, Kishoreganj, Manikganj, Munshiganj districts (Dhaka province)",,Rain,No,No,No,,100.0,Kph,,,,2005,3.0,20.0,2005,3.0,23.0,79.0,1500.0,,10000.0,11500.0,,,,,,,66.7310579862028,"[{""adm2_code"":5769,""adm2_name"":""Chandpur""},{""adm2_code"":5779,""adm2_name"":""Faridpur""},{""adm2_code"":5783,""adm2_name"":""Kishoreganj""},{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5786,""adm2_name"":""Munshiganj""},{""adm2_code"":5821,""adm2_name"":""Habiganj""},{""adm2_code"":5807,""adm2_name"":""Gaibandha""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2005-03-24,2023-09-25
2005-0143-COD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,"Uvira area (Sud-Kivu district, Sud-Kivu province)",,Flood,No,No,No,,,Kph,,,,2005,2.0,8.0,2005,2.0,8.0,8.0,3.0,,5386.0,5389.0,,,,,,,66.7310579862028,"[{""adm2_code"":14995,""adm2_name"":""Sud-Kivu""}]",2006-01-19,2023-09-25
2005-0144-NZL,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,NZL,New Zealand,Australia and New Zealand,Oceania,Greymouth town (Westland province),,,No,No,No,,,Kph,,,,2005,3.0,10.0,2005,3.0,10.0,,,100.0,,100.0,,,,,10000.0,14986.0,66.7310579862028,"[{""adm1_code"":2184,""adm1_name"":""Westland""}]",2005-04-01,2023-09-25
2005-0145-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Shigatse, Ngari districts (Xizang Zizhiqu province)",Heavy snowfall,,No,No,No,,,Kph,,,,2005,2.0,28.0,2005,2.0,28.0,1.0,2481.0,,,2481.0,,,,,,,66.7310579862028,"[{""adm2_code"":13299,""adm2_name"":""Shigatse""},{""adm2_code"":13301,""adm2_name"":""Ngari""}]",2005-04-01,2023-09-25
2005-0151-ASM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Olaf,ASM,American Samoa,Polynesia,Oceania,Manu'a island,,,No,No,No,,,Kph,,,,2005,2.0,16.0,2005,2.0,16.0,,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":389,""adm1_name"":""Administrative unit not available""}]",2005-04-01,2023-09-25
2005-0151-WSM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Olaf,WSM,Samoa,Polynesia,Oceania,Samoa province,,,No,No,No,,190.0,Kph,,,,2005,2.0,16.0,2005,2.0,16.0,9.0,,,,,,,,,,,66.7310579862028,"[{""adm1_code"":2618,""adm1_name"":""Administrative unit not available""}]",2005-04-01,2023-09-25
2005-0156-SWZ,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,SWZ,Eswatini,Sub-Saharan Africa,Africa,"Shiselweni, Manzini provinces",,Rain,No,No,No,,,Kph,,,,2005,1.0,23.0,2005,1.0,23.0,,,890.0,260.0,1150.0,,,,,,,66.7310579862028,"[{""adm1_code"":2784,""adm1_name"":""Manzini""},{""adm1_code"":2785,""adm1_name"":""Shiselweni""}]",2005-03-27,2023-09-25
2005-0188-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,"Sichuan Sheng, Chongqing Shi provinces",Torrential rains,Hail|Rain,No,No,No,,,Kph,,,,2005,4.0,8.0,2005,4.0,8.0,19.0,55.0,458800.0,,458855.0,,,,,16915.0,25348.0,66.7310579862028,"[{""adm1_code"":900,""adm1_name"":""Chongqing Shi""},{""adm1_code"":924,""adm1_name"":""Sichuan Sheng""}]",2005-04-25,2023-09-25
2005-0190-BGD,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,BGD,Bangladesh,Southern Asia,Asia,"Manikganj district (Dhaka province), Natore, Sirajganj, Pabna districts (Rajshahi province)",,,No,No,No,,,Kph,,,,2005,3.0,31.0,2005,3.0,31.0,24.0,500.0,,10000.0,10500.0,,,,,,,66.7310579862028,"[{""adm2_code"":5785,""adm2_name"":""Manikganj""},{""adm2_code"":5812,""adm2_name"":""Natore""},{""adm2_code"":5815,""adm2_name"":""Pabna""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",2005-04-11,2023-09-25
2005-0191-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Barddhaman, North 24 Parganas, South 24 Parganas districts (West Bengal province)",,Hail|Rain,No,No,No,,,Kph,,,,2005,3.0,23.0,2005,3.0,24.0,18.0,50.0,,7500.0,7550.0,,,,,,,66.7310579862028,"[{""adm2_code"":17946,""adm2_name"":""Barddhaman""},{""adm2_code"":70293,""adm2_name"":""North 24 Parganas""},{""adm2_code"":70294,""adm2_name"":""South 24 Parganas""}]",2005-04-11,2023-09-25
2005-0219-USA,No,nat-met-sto-lig,Natural,Meteorological,Storm,Lightning/Thunderstorms,,,USA,United States of America,Northern America,Americas,Rankin district (Mississippi province),,Flood,No,No,Yes,,,Kph,,,,2005,4.0,6.0,2005,4.0,8.0,,8.0,45.0,51.0,104.0,,,,,350000.0,524493.0,66.7310579862028,"[{""adm2_code"":30139,""adm2_name"":""Rankin""}]",2006-01-06,2023-09-25
2005-0256-CHL,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,CHL,Chile,Latin America and the Caribbean,Americas,"Antuco city (Biobio district, Biobio province)",,,No,No,No,,,Kph,,,,2005,5.0,18.0,2005,5.0,19.0,45.0,,112.0,,112.0,,,,,,,66.7310579862028,"[{""adm2_code"":12945,""adm2_name"":""Biobio""}]",2006-03-07,2023-09-25
2005-0259-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Lakshmipur, Cox's Bazar districts (Chittagong province), Rajbari district (Dhaka province)",,,No,No,No,,,Kph,,,,2005,5.0,21.0,2005,5.0,22.0,10.0,6.0,,,6.0,,,,,,,66.7310579862028,"[{""adm2_code"":5772,""adm2_name"":""Cox's Bazar""},{""adm2_code"":5775,""adm2_name"":""Lakshmipur""},{""adm2_code"":5791,""adm2_name"":""Rajbari""}]",2005-06-08,2023-09-25
2005-0273-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,Pabna district (Rajshahi province),,,No,No,No,,,Kph,,,,2005,5.0,14.0,2005,5.0,14.0,2.0,100.0,,,100.0,,,,,,,66.7310579862028,"[{""adm2_code"":5815,""adm2_name"":""Pabna""}]",2005-06-08,2023-09-25
2005-0274-CHN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CHN,China,Eastern Asia,Asia,Haixi Mongol and Tibetan district (Qinghai Sheng province),,,No,No,No,,,Kph,,,,2005,5.0,13.0,2005,5.0,13.0,15.0,13.0,,,13.0,,,,,,,66.7310579862028,"[{""adm2_code"":13214,""adm2_name"":""Haixi Mongol and Tibetan""}]",2005-06-03,2023-09-25
2005-0282-BGD,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,BGD,Bangladesh,Southern Asia,Asia,"Rangpur, Dinadjpur districts (Rangpur province)",,,No,No,No,,,Kph,,,,2005,5.0,6.0,2005,5.0,6.0,11.0,,,1500.0,1500.0,,,,,,,66.7310579862028,"[{""adm2_code"":5806,""adm2_name"":""Dinajpur""},{""adm2_code"":5818,""adm2_name"":""Rangpur""}]",2005-06-03,2023-09-25
2005-0290-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,"Guntur, Krishna, Srikakulam, Karimnagar, Nalgonda districts (Andhra Pradesh province)",,,No,No,No,,,Kph,,,,2005,5.0,1.0,2005,5.0,1.0,20.0,20.0,,,20.0,,,,,,,66.7310579862028,"[{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17554,""adm2_name"":""Karimnagar""},{""adm2_code"":17556,""adm2_name"":""Krishna""},{""adm2_code"":17560,""adm2_name"":""Nalgonda""},{""adm2_code"":17565,""adm2_name"":""Srikakulam""}]",2005-06-08,2023-09-25
2005-0291-IND,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,IND,India,Southern Asia,Asia,Kolkata district (West Bengal province),,,No,No,No,,,Kph,,,,2005,5.0,4.0,2005,5.0,4.0,11.0,20.0,,,20.0,,,,,,,66.7310579862028,"[{""adm2_code"":70292,""adm2_name"":""Kolkata""}]",2005-06-08,2023-09-25
2005-0303-THA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,THA,Thailand,South-eastern Asia,Asia,"Lampang, Nan provinces",,Hail,No,No,No,,,Kph,,,,2005,5.0,21.0,2005,5.0,21.0,,,1500.0,,1500.0,,,,,246.0,369.0,66.7310579862028,"[{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2881,""adm1_name"":""Nan""}]",2005-06-13,2023-09-25
2005-0311-CHN,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,CHN,China,Eastern Asia,Asia,"Zhalanyingzixiang village (Fuxin district, Liaoning Sheng province)",,Hail,No,No,No,,,Kph,,,,2005,6.0,10.0,2005,6.0,10.0,9.0,14.0,200.0,,214.0,,,,,,,66.7310579862028,"[{""adm2_code"":13185,""adm2_name"":""Fuxin""}]",2005-06-13,2023-09-25
2005-0312-CHN,No,nat-met-sto-hai,Natural,Meteorological,Storm,Hail,,,CHN,China,Eastern Asia,Asia,Beijing Shi province,,Hail,No,No,No,,,Kph,,,,2005,5.0,31.0,2005,5.0,31.0,,,90000.0,,90000.0,,,,,6000.0,8991.0,66.7310579862028,"[{""adm1_code"":899,""adm1_name"":""Beijing Shi""}]",2005-06-13,2023-09-25
2005-0351-CUB,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Dennis""",CUB,Cuba,Latin America and the Caribbean,Americas,"Cienfuegos, La Habana, Ciudad de la Habana, Matanzas, Sancti Spiritus, Ciego de Avila, Camaguey, Santiago de Cuba, Granma, Las Tunas, Guatanamo provinces",,"Flood|Slide (land, mud, snow, rock)",Yes,No,No,,235.0,Kph,,,,2005,7.0,8.0,2005,7.0,9.0,16.0,,2500000.0,,2500000.0,,,5000.0,7493.0,1400000.0,2097974.0,66.7310579862028,"[{""adm1_code"":1009,""adm1_name"":""Camaguey""},{""adm1_code"":1010,""adm1_name"":""Ciego De Avila""},{""adm1_code"":1011,""adm1_name"":""Cienfuegos""},{""adm1_code"":1012,""adm1_name"":""Ciudad De La Habana""},{""adm1_code"":1013,""adm1_name"":""Granma""},{""adm1_code"":1014,""adm1_name"":""Guantanamo""},{""adm1_code"":1017,""adm1_name"":""La Habana""},{""adm1_code"":1018,""adm1_name"":""Las Tunas""},{""adm1_code"":1019,""adm1_name"":""Matanzas""},{""adm1_code"":1021,""adm1_name"":""Sancti Spiritus""},{""adm1_code"":1022,""adm1_name"":""Santiago De Cuba""}]",2005-07-14,2023-09-25
2005-0351-HTI,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Dennis""",HTI,Haiti,Latin America and the Caribbean,Americas,"Sud, Ouest, Nippes, Sud Est, Grande Anse provinces",,Flood|Rain,Yes,No,No,,,Kph,,,,2005,7.0,7.0,2005,7.0,7.0,40.0,36.0,15000.0,,15036.0,,,,,50000.0,74928.0,66.7310579862028,"[{""adm1_code"":1415,""adm1_name"":""Ouest""},{""adm1_code"":1416,""adm1_name"":""Sud""},{""adm1_code"":1417,""adm1_name"":""Sud Est""},{""adm1_code"":72911,""adm1_name"":""Grande Anse""},{""adm1_code"":72912,""adm1_name"":""Nippes""}]",2005-07-14,2023-09-25
2005-0351-JAM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Dennis""",JAM,Jamaica,Latin America and the Caribbean,Americas,"Portland, Saint Andrew And Kingston, Saint Mary, Saint Thomas provinces",,"Rain|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2005,7.0,7.0,2005,7.0,7.0,1.0,,8000.0,,8000.0,,,,,30000.0,44957.0,66.7310579862028,"[{""adm1_code"":1639,""adm1_name"":""Portland""},{""adm1_code"":1640,""adm1_name"":""Saint Andrew And Kingston""},{""adm1_code"":1645,""adm1_name"":""Saint Mary""},{""adm1_code"":1646,""adm1_name"":""Saint Thomas""}]",2005-07-14,2023-09-25
2005-0351-USA,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Dennis""",USA,United States of America,Northern America,Americas,"Florida, Georgia provinces",,,No,No,Yes,,,Kph,,,,2005,7.0,10.0,2005,7.0,10.0,5.0,,,,,,,1115000.0,1670886.0,2230000.0,3341772.0,66.7310579862028,"[{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""}]",2005-07-24,2023-09-25
2005-0381-CHN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Haitang (Feria/05W),CHN,China,Eastern Asia,Asia,"Wenzhou Shi, Pingyang Xian areas (Wenzhou district, Zhejiang Sheng province)",,Flood,No,No,No,,260.0,Kph,,,,2005,7.0,15.0,2005,7.0,19.0,9.0,,1000000.0,13000.0,1013000.0,,,85000.0,127377.0,1000000.0,1498553.0,66.7310579862028,"[{""adm2_code"":13321,""adm2_name"":""Wenzhou""}]",2006-05-04,2023-09-25
2005-0381-TWN,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Haitang (Feria/05W),TWN,Taiwan (Province of China),Eastern Asia,Asia,Hualien area (Taiwan Sheng province),,Flood,No,No,No,,220.0,Kph,,,,2005,7.0,18.0,2005,7.0,18.0,12.0,34.0,1500.0,,1534.0,,,25000.0,37464.0,100000.0,149855.0,66.7310579862028,"[{""adm1_code"":925,""adm1_name"":""Taiwan Sheng""}]",2006-05-04,2023-09-25
2005-0382-HTI,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Emily,HTI,Haiti,Latin America and the Caribbean,Americas,Saint-Marc district (Artibonite province),,Flood,No,No,No,,,Kph,,,,2005,7.0,17.0,2005,7.0,17.0,6.0,,565.0,185.0,750.0,,,,,,,66.7310579862028,"[{""adm2_code"":17170,""adm2_name"":""Saint-Marc""}]",2006-01-17,2023-09-25
2005-0382-JAM,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Emily,JAM,Jamaica,Latin America and the Caribbean,Americas,"Trelawny, Saint Catherine, Saint James, Manchester, Saint Elizabeth provinces",,,No,No,No,,,Kph,,,,2005,7.0,18.0,2005,7.0,18.0,4.0,,2296.0,,2296.0,,,,,1000.0,1499.0,66.7310579862028,"[{""adm1_code"":1638,""adm1_name"":""Manchester""},{""adm1_code"":1642,""adm1_name"":""Saint Catherine""},{""adm1_code"":1643,""adm1_name"":""Saint Elizabeth""},{""adm1_code"":1644,""adm1_name"":""Saint James""},{""adm1_code"":1647,""adm1_name"":""Trelawny""}]",2005-07-19,2023-09-25
2005-0382-MEX,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Emily,MEX,Mexico,Latin America and the Caribbean,Americas,"Playa del Carmen, Cozumel areas (Cozumel district, Quintana Roo province), Merida, Tizimin districts (Yucatan province)",,,No,No,No,,,Kph,,,,2005,7.0,18.0,2005,7.0,18.0,2.0,,,,,,,250000.0,374638.0,400000.0,599421.0,66.7310579862028,"[{""adm2_code"":20811,""adm2_name"":""Cozumel""},{""adm2_code"":21325,""adm2_name"":""Merida""},{""adm2_code"":21370,""adm2_name"":""Tizimin""}]",2005-07-21,2023-09-25
